sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,boundary,candidate_id,candidate_source,current_mask_hash,tau_mask_hash,mask_changed,controlled_exact_kl,action_only_risk,action_u_norm,action_r_norm,candidate_retained_attention_mass,adjacent_method,risk_all_old,risk_update_g,risk_update_f,risk_update_path,risk_update_gf,risk_update_gp,risk_update_fp,risk_full_fresh,risk_path_q1_only,risk_path_q3_only,risk_single_midpoint,physical_exact_kl,physical_boundary_effect_norm,physical_position_overlap
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,34,2,0,1,selector_07_random_reference,random_reference,a87333f1c3cd75a9132ea539f29f07a1cc497e9487f98d604f493083667d9b24,79a9a389158fce97f40722db17e0e254dc89dad9fb346102706d29456b600e68,True,9.785093233562889e-05,2.1920973867775292e-05,0.8954053685528249,1.3770038668060582,0.9817615472983616,mx.vjp_of_vjp,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,7.432160522764008e-05,0.02041875778797699,0.3897772796618828,0.21904761904761905
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_00_attention_only,attention_only,3097df00361051ffe2809c1acbd21f4aeb8d7de762a9df77f9b0c015172616c7,517012747f97db71c0f6a191ad1c6481e0719410f78c278389a26d38f85b672d,True,0.00015840631755540676,5.994601393525072e-05,0.7105620696263099,1.4320407314199803,0.9909751572675178,mx.vjp_of_vjp,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.00011144298047019702,0.023323578074138263,0.4394021714992169,0.29292929292929293
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_01_aov,aov,e33c6a350e5aca6ba5e943b306020776309f8ed0ce3d82c3ddea4c71eedfbad4,a45de8779b7b2760004b0d7daa0be3a45fb586d66e0ffc75eabee65dbed688cb,True,0.00016463099843204613,6.389269336360185e-05,0.702618304386379,1.4179547018579077,0.9915796708716643,mx.vjp_of_vjp,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.00011742390443171209,0.027374456150272317,0.42016906703782264,0.3128205128205128
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_02_aor,aor,401e2736744243403ea0a600fd794c30a109643fa23c0b8fb8a72ed7f8ff098b,be7c376bacf27ad86e92a80acb84c61b2fca768684fb3119c5b170711d366cc6,True,0.0001642968786659549,6.414772100890247e-05,0.7090625268184604,1.4338254172872287,0.9917428306585353,mx.vjp_of_vjp,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.00011718031958863235,0.02858086563805339,0.4184841665757528,0.29949238578680204
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_03_v_ridge,v_ridge,46d2f71c91597689c265e41cbf37f860876cd090bc0a0191c10b26d03530dab3,2a6a77492bb0419e0db33c68b9f8a2df7d78e75f77d802720e08cb75bc6bbf83,True,0.00016050656503025082,5.7377411578254865e-05,0.7108673011851347,1.3345797276014133,0.9921615627759576,mx.vjp_of_vjp,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.00011339406380710335,0.10856309775979206,0.5955491383871424,0.26108374384236455
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_04_snapkv,snapkv,c71be16feff35eb6947b6d2eca0542dd188f25345056202ee69599e3ce5cd2a4,c2120bce4aabd4c02df4a506494c4979789fdaef61f81b8624f5c6dc720c9d17,True,0.00016652862415604726,6.652282626774015e-05,0.716140263281306,1.4187862906845974,0.993487524966696,mx.vjp_of_vjp,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.00011969921054529541,0.07099039886365022,0.6144631865354133,0.391304347826087
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_05_old_stale_core,old_stale_core,3747920d9b692ab81592b85a3de455f3241cc866df2da42dc8e33f5a938e996c,185d0ad42054a3d0d9f77addbd19cdf5418c0b82ff6700358b870088dee53a7d,True,0.00016912442219601338,6.829480742405419e-05,0.7462935243917739,1.5169271215821198,0.9907548297690834,mx.vjp_of_vjp,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.0001219659540629409,0.012591621482438028,0.0,1.0
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_06_fresh_core,fresh_core,36bca3bc6952ee81dc1796d8eb847072a4e660fcde60417eae19bcc6016fd2f3,99cbe40a56738e9f9b4f0c04acc4a53a732d30c042a9a770e18a59ef64104759,True,8.170444782617513e-05,8.070368107393727e-06,0.4618326464803483,0.7617862244398325,0.9885056845879848,mx.vjp_of_vjp,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,3.450218853018767e-05,0.18463752919561155,0.9286906286577977,0.16363636363636364
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,0,1,selector_07_random_reference,random_reference,c213af2cc8613d771f9e907609871d7644df056610f98c56cdb5a1217e7ba339,79a9a389158fce97f40722db17e0e254dc89dad9fb346102706d29456b600e68,True,0.00014865099818064476,4.800680448865541e-05,0.7489175653847713,1.4264887553077679,0.9890478241121067,mx.vjp_of_vjp,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.00010163666047515299,0.044123972265550725,0.39635866142989934,0.21904761904761905
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,0,1,selector_00_attention_only,attention_only,daf8abf4f8303c90b91009971bd91e0c67150b66e7a67550bde95670347dbccc,517012747f97db71c0f6a191ad1c6481e0719410f78c278389a26d38f85b672d,True,0.00027435831737547415,4.882982114920454e-05,0.8951996403272023,1.6255380745558554,0.9840582434709296,mx.vjp_of_vjp,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.0002069741015678191,0.1798304971099091,0.531825375413267,0.29292929292929293
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,0,1,selector_01_aov,aov,e28e69fe1ca16af62bb9770025f30274d1ddae2052398646e2065d348b211b13,a45de8779b7b2760004b0d7daa0be3a45fb586d66e0ffc75eabee65dbed688cb,True,0.00032541825919756484,7.169490855850704e-05,0.9045378606809845,1.6507307534052118,0.9853051761816269,mx.vjp_of_vjp,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.0002573163275551259,0.23943164430709052,0.5344708921127045,0.3128205128205128
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,0,1,selector_02_aor,aor,9f657c2190ecb1f3dea92d91a3edcd0e1819c14f52b22f49f0c50ec14b578bff,be7c376bacf27ad86e92a80acb84c61b2fca768684fb3119c5b170711d366cc6,True,0.0003340461752491345,7.383309921103206e-05,0.9103771894186404,1.6619057230720231,0.9849833693176304,mx.vjp_of_vjp,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.00026643015731080756,0.2682297268790302,0.5398750985300695,0.29949238578680204
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,0,1,selector_03_v_ridge,v_ridge,2f6ecfab1fd6093e100552b78224c0abae30420e0a61b0425db3b77e64d48936,2a6a77492bb0419e0db33c68b9f8a2df7d78e75f77d802720e08cb75bc6bbf83,True,0.0002702788265915382,4.299871731886579e-05,0.8911855728465852,1.5952352009545552,0.9809592748532889,mx.vjp_of_vjp,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.0002029423856671507,0.18897408641519378,0.584978500197789,0.26108374384236455
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,0,1,selector_04_snapkv,snapkv,73b8b8984526688f6a4be429340a35dc5f58247607446584622b2ff6d2bb8355,c2120bce4aabd4c02df4a506494c4979789fdaef61f81b8624f5c6dc720c9d17,True,0.00024268490815322277,3.5805644613194806e-05,0.8124743192504768,1.5010036979725772,0.993540967401913,mx.vjp_of_vjp,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.00017488947051072837,0.07679040728019432,0.7974017718054002,0.391304347826087
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,0,1,selector_05_old_stale_core,old_stale_core,856ee5b2423c1fe85e64ee06721d4a1c16885c276a99c40884ed83d872371999,185d0ad42054a3d0d9f77addbd19cdf5418c0b82ff6700358b870088dee53a7d,True,0.00028674078992926177,5.141962989027897e-05,0.962154514788457,1.6897543472526948,0.9783194763662864,mx.vjp_of_vjp,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.00021935986556581447,0.5412352902885516,0.0,1.0
